,pattern_id,pattern_name,direction,trip_length,cd_route,cd_variation,pattern_destination,route_text,route_key,direction_id,geo_id,stop_id,stop_dist,order,stop_sort_order,geo_description,ta_geo_id,longitude,latitude,heading
1368,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11840,12204,371,56,50,ALASKA AVE + KALMIA RD,1002934,-77.027336,38.983395,56.13
1369,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11841,12205,1030,57,51,EASTERN AVE + 12TH ST,2001003,-77.027794,38.985531,309.43
1396,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11842,25393,820,58,52,EASTERN AVE + 13TH ST,2001004,-77.029823,38.987152,313.95
1370,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11843,12206,597,59,53,EASTERN AVE + NEWELL ST,2001005,-77.031197,38.988278,304.8
1371,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11844,12207,846,60,54,EASTERN AVE + BLAIR MILL RD,2001006,-77.033196,38.989895,285.67
1372,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,21948,12208,486,61,55,EASTERN AVE + # 8228,2001007,-77.034438,38.990766,301.22
1373,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11846,12209,565,63,56,EASTERN AVE + 16TH ST,1002935,-77.035645,38.99176,311.74
1374,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11847,12210,426,64,57,COLESVILLE RD + 16TH ST,2001008,-77.035248,38.992439,75.04
1392,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,11848,23258,660,65,58,COLESVILLE RD + EAST-WEST HWY,2001009,-77.033127,38.993061,54.24
1404,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,22079,9066475,812,66,59,SSTC LL COLLECTION POINT I/B,SSTC LL COLLECTI,-77.030832,38.994058,337.03
1375,11689,[S2]FED TRIANGLE  - SILVER SPRNG,NORTH,45466,S2,2,NORTH to SILVER SPRING STATION,16th Street Line,96,0.0,18918,16629,310,68,60,SILVER SPRING STATION + BUS BAY 103,2005454,-77.030188,38.993367,144.14
1054,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11776,18229,0,2,1,16TH ST + HARVARD ST,1002873,-77.03653,38.925682,177.74
1059,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11777,26281,777,3,2,16TH ST + EUCLID ST,1002874,-77.036545,38.92355,185.6
1049,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11778,4070,912,4,3,16TH ST + CRESCENT PL,1002875,-77.036545,38.921047,180.0
1053,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11779,18178,1031,5,4,16TH ST + V ST,1002876,-77.036537,38.91822,180.0
1052,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11780,17631,618,7,5,16TH ST + U ST,1002877,-77.036552,38.916527,182.15
1055,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,13225,20274,775,8,6,16TH ST + S ST,1003132,-77.036468,38.914341,189.15
1050,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11782,4074,815,9,7,16TH ST + CORCORAN ST,1002879,-77.03656,38.912125,184.35
1056,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11783,20487,830,10,8,16TH ST + P ST,1002880,-77.036575,38.909847,180.0
1057,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11784,23744,1695,11,9,16TH ST + M ST,1002881,-77.036598,38.905251,188.85
1051,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,11785,4077,882,12,10,16TH ST + K ST,1002882,-77.036598,38.90284,186.99
1060,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,21786,38247,1299,13,11,H ST + MADISON PL NW,1001141,-77.03538,38.90014,90.0
1058,8973,[S2]16TH & HARVARD - MCPHERSON SQ,SOUTH,10972,S2,3,SOUTH to MCPHERSON SQUARE,16th Street Line,240,1.0,21966,24965,1338,15,12,14TH ST + I ST,1001178,-77.0318,38.90112,358.73
29,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,18918,16629,0,2,1,SILVER SPRING STATION + BUS BAY 103,2005454,-77.030188,38.993367,144.14
61,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,22079,9066475,560,3,2,SSTC LL COLLECTION POINT I/B,SSTC LL COLLECTI,-77.030832,38.994058,337.03
38,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11811,20461,761,4,3,COLESVILLE RD + EAST-WEST HWY,2001001,-77.032913,38.993385,240.24
21,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11812,12187,810,5,4,COLESVILLE RD + 16TH ST,2001002,-77.035509,38.99264,253.46
27,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,15230,12222,705,7,5,16TH ST NW + PORTAL DR (NO),1003414,-77.036363,38.991435,180.0
22,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11851,12215,853,8,6,16TH ST + PRIMROSE RD,1002936,-77.036423,38.988987,176.46
23,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11852,12216,562,9,7,16TH ST + MYRTLE ST,1002937,-77.036384,38.987526,175.38
44,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11853,23215,762,10,8,16TH ST + KALMIA RD,1002938,-77.036384,38.985451,181.87
36,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11854,19348,778,11,9,16TH ST + JUNIPER ST,1002939,-77.036407,38.98341,180.14
24,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11855,12219,909,12,10,16TH ST NW + HOLLY ST NW,1002940,-77.036423,38.980987,178.01
25,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11856,12220,638,13,11,16TH ST + GERANIUM ST,1002941,-77.036423,38.979275,174.5
26,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11857,12221,1514,14,12,16TH ST + ALASKA AVE,1002942,-77.036407,38.975185,171.89
41,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11797,21126,918,15,13,16TH ST + ASPEN ST,1002894,-77.03643,38.972725,180.0
16,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11798,12179,477,16,14,16TH ST + WHITTIER PL,1002895,-77.036392,38.971314,180.0
17,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11799,12180,534,17,15,16TH ST + VAN BUREN ST,1002896,-77.036407,38.969849,180.0
18,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11800,12181,681,18,16,16TH ST + TUCKERMAN ST,1002897,-77.036446,38.967987,180.0
56,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11801,33308,621,20,17,16TH ST + SHERIDAN ST,1002898,-77.036446,38.966316,180.0
19,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11802,12183,441,21,18,16TH ST + FORT STEVENS DR,1002899,-77.03643,38.965008,180.0
20,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11803,12184,507,22,19,16TH ST + MILITARY RD,1002900,-77.03643,38.963619,180.0
59,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11804,36372,608,23,20,16TH ST + MISSOURI AVE,1002901,-77.036415,38.96196,187.75
46,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11805,23648,594,24,21,16TH ST + NICHOLSON ST,1002902,-77.036453,38.960335,182.15
42,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11806,22148,622,25,22,16TH ST + MADISON ST,1002903,-77.036453,38.958633,175.93
9,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11807,4052,988,26,23,16TH ST + MORROW DR,1002904,-77.036461,38.955933,181.99
48,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11808,24159,1152,27,24,16TH ST + COLORADO AVE,1002905,-77.036499,38.952774,182.07
10,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11809,4054,925,28,25,16TH ST + BLAGDEN AVE,1002906,-77.036476,38.950245,177.83
43,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11810,22729,863,29,26,16TH ST + DECATUR ST,1002907,-77.036461,38.947888,180.0
40,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11765,20531,583,31,27,16TH ST + BUCHANAN ST,1002862,-77.036461,38.946289,187.97
51,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11766,24750,440,32,28,16TH ST + ALLISON ST,1002863,-77.036461,38.94495,180.0
11,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11767,4058,666,33,29,16TH ST + VARNUM ST,1002864,-77.036499,38.943123,181.91
45,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11768,23454,516,34,30,16TH ST + UPSHUR ST,1002865,-77.036499,38.941704,180.0
12,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,8058,4060,645,35,31,16TH ST + SHEPHERD ST,1002305,-77.036507,38.939938,178.1
28,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11770,12958,1194,36,32,16TH ST NW + #3636,1002867,-77.036491,38.936661,180.0
50,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11771,24709,555,37,33,16TH ST + OAK ST,1002868,-77.036522,38.935142,182.33
34,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11772,18206,756,38,34,16TH ST + NEWTON ST,1002869,-77.036522,38.933067,182.58
32,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11773,18142,596,39,35,16TH ST + PARK RD,1002870,-77.036522,38.931431,184.34
52,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11774,26232,454,40,36,16TH ST + LAMONT ST,1002871,-77.036514,38.930187,180.0
49,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11775,24619,802,42,37,16TH ST NW + IRVING ST NW,1002872,-77.03653,38.927986,188.02
35,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11776,18229,783,43,38,16TH ST + HARVARD ST,1002873,-77.03653,38.925682,177.74
53,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11777,26281,777,44,39,16TH ST + EUCLID ST,1002874,-77.036545,38.92355,185.6
13,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11778,4070,912,45,40,16TH ST + CRESCENT PL,1002875,-77.036545,38.921047,180.0
33,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11779,18178,1031,46,41,16TH ST + V ST,1002876,-77.036537,38.91822,180.0
31,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11780,17631,618,48,42,16TH ST + U ST,1002877,-77.036552,38.916527,182.15
37,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,13225,20274,775,49,43,16TH ST + S ST,1003132,-77.036468,38.914341,189.15
14,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11782,4074,815,50,44,16TH ST + CORCORAN ST,1002879,-77.03656,38.912125,184.35
39,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11783,20487,830,51,45,16TH ST + P ST,1002880,-77.036575,38.909847,180.0
47,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11784,23744,1695,52,46,16TH ST + M ST,1002881,-77.036598,38.905251,188.85
15,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,11785,4077,882,53,47,16TH ST + K ST,1002882,-77.036598,38.90284,186.99
60,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21786,38247,1299,54,48,H ST + MADISON PL NW,1001141,-77.03538,38.90014,90.0
8,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21795,644,1195,56,49,H ST NW + 14TH ST NW,1003467,-77.03135,38.90014,90.0
54,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21796,26390,522,57,50,H ST NW + 13TH ST NW,1001124,-77.02992,38.89974,124.9
55,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21797,32100,770,58,51,H ST NW + 11TH ST NW,1001108,-77.0273,38.89974,90.0
58,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21792,35064,872,59,52,11TH ST + F ST,1001061,-77.02714,38.89766,180.65
57,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21798,33906,493,60,53,11TH ST NW + E ST NW,1001018,-77.02717,38.89637,177.72
30,806,[S4]SILVER SPRNG - FED TRIANGLE,SOUTH,41437,S4,1,SOUTH to FEDERAL TRIANGLE,16th Street Line,535,1.0,21794,17050,1178,62,54,10TH ST NW + PENNSYLVANIA AVE NW,1003691,-77.02606,38.89377,188.32
80,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,15371,12189,0,2,1,10TH ST NW + CONSTITUTION AVE NW,1003432,-77.025977,38.892655,180.0
71,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,5319,1386,1114,3,2,12TH ST + CONSTITUTION AVE,1000901,-77.02803,38.893231,341.85
97,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,5511,17775,1465,4,3,11TH ST NW + E ST NW,1000991,-77.026962,38.895862,358.22
79,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,5695,4191,837,5,4,11TH ST NW + G ST NW,1001068,-77.026932,38.898052,0.63
70,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,19338,1174,502,6,5,11TH ST NW + H ST NW,1003728,-77.02698,38.89929,349.54
124,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,5947,36932,985,7,6,I ST + 12TH ST NW,1001184,-77.027763,38.901367,270.0
123,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,5960,34150,1164,9,7,FRANKLIN SQUARE + BUS BAY D,1001191,-77.031669,38.901444,271.21
122,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,5948,30838,745,10,8,I ST + 15TH ST NW,1001185,-77.034264,38.901394,268.83
81,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11816,12190,882,11,9,16TH ST + I ST,1002910,-77.03641,38.90183,0.0
82,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11817,12191,691,12,10,16TH ST + L ST,1002911,-77.036552,38.90361,0.0
102,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,6224,19453,566,13,11,16TH ST + M ST,1001325,-77.036433,38.905355,2.78
99,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,6455,18771,1548,14,12,16TH ST + P ST,1001428,-77.036514,38.909454,347.21
73,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,6577,4084,567,15,13,16TH ST + Q ST,1001511,-77.036514,38.910976,353.44
74,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11819,4085,718,16,14,16TH ST + R ST,1002913,-77.036468,38.912933,355.81
100,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,6760,18780,548,17,15,16TH ST + S ST,1001607,-77.036468,38.914432,349.8
98,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,6867,18042,851,19,16,16TH ST + U ST,1001666,-77.036423,38.916733,357.66
104,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11820,19924,617,20,17,16TH ST + V ST,1002914,-77.036438,38.918404,0.0
75,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7088,4087,908,21,18,16TH ST + CRESCENT PL,1001777,-77.036423,38.920765,2.13
110,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7186,21463,839,22,19,16TH ST + EUCLID ST,1002915,-77.036362,38.923061,357.86
105,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7359,20432,1030,23,20,16TH ST + HARVARD ST,1001922,-77.036415,38.92585,359.96
106,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7482,20473,967,25,21,16TH ST + IRVING ST,1001989,-77.036453,38.928478,358.96
117,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7577,25108,612,26,22,16TH ST + LAMONT ST,1002048,-77.036407,38.930126,354.46
121,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7626,26935,490,27,23,16TH ST + PARK RD,1002077,-77.036446,38.931393,338.12
112,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7766,22334,778,28,24,16TH ST + NEWTON ST,1002162,-77.036484,38.933483,356.57
101,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7812,18901,432,29,25,16TH ST + OAK ST,1002183,-77.036468,38.934609,358.09
72,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,7927,4061,950,30,26,16TH ST + SPRING RD,1002241,-77.036423,38.93721,354.22
76,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,8054,4088,984,31,27,16TH ST + SHEPHERD ST,1002302,-77.036384,38.939892,357.78
118,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,8136,25805,676,32,28,16TH ST + UPSHUR ST,1002340,-77.036384,38.941727,2.48
77,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11822,4089,787,33,29,16TH ST + WEBSTER ST,1002916,-77.036362,38.943852,358.25
113,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11823,23053,398,34,30,16TH ST + ALLISON ST,1002917,-77.036377,38.944893,0.0
120,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,8321,26621,409,36,31,16TH ST + BUCHANAN ST,1002436,-77.036354,38.945995,358.01
111,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,8426,22130,922,37,32,16TH ST + DECATUR ST,1002496,-77.036362,38.948482,355.94
78,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,8473,4090,618,38,33,16TH ST NW + EMERSON ST NW,1002514,-77.036369,38.950184,6.38
108,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11824,21168,1066,39,34,16TH ST + COLORADO AVE,1002918,-77.036354,38.953026,351.53
83,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11825,12193,1115,40,35,16TH ST + KENNEDY ST,1002919,-77.036362,38.95602,0.09
109,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11826,21267,810,41,36,16TH ST + MADISON ST,1002920,-77.036354,38.958168,0.0
119,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11827,25916,686,42,37,16TH ST + NICHOLSON ST,1002921,-77.036354,38.960075,1.82
107,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11828,21099,805,43,38,16TH ST + MISSOURI AVE,1002922,-77.036339,38.962193,357.89
84,808,[S4]FED TRIANGLE - SILVER SPRNG,NORTH,43108,S4,2,NORTH to SILVER SPRING STATION,16th Street Line,547,0.0,11829,12194,880,44,39,16TH ST + FORT STEVENS DR,1002923,-77.036316,38.964565,0.0
